
1		0.969832	0.860067	0.814058	0.772155	0.730699	0.699209	0.638684	0.588305	0.551235	0.488743	0.445086	0.411919	0.341938	0.30019	
2		0.976504	0.864	0.812667	0.768012	0.729258	0.691664	0.635411	0.585775	0.548649	0.489288	0.447171	0.413105	0.340058	0.298027	
3		0.966711	0.873258	0.82247	0.779799	0.743209	0.704362	0.64364	0.587176	0.55097	0.487111	0.443985	0.410312	0.341776	0.299138	
4		0.96216	0.855785	0.815338	0.763016	0.725544	0.688406	0.635492	0.590125	0.551436	0.488664	0.447056	0.411559	0.340423	0.297554	
5		0.973691	0.866964	0.816501	0.771828	0.729772	0.693104	0.632969	0.587499	0.544767	0.485749	0.442116	0.408306	0.34142	0.298675	
6		0.965207	0.859911	0.810346	0.760739	0.724281	0.689458	0.633486	0.591287	0.550819	0.48991	0.444729	0.40947	0.341511	0.298006	
7		0.96126	0.866369	0.816516	0.771976	0.731771	0.693714	0.635918	0.590584	0.551687	0.489729	0.44483	0.407949	0.341774	0.297924	
8		0.970143	0.853298	0.804837	0.766462	0.728661	0.692549	0.633602	0.585409	0.548996	0.489876	0.445207	0.410546	0.341549	0.297968	
9		0.971519	0.871194	0.814679	0.766239	0.72904	0.694002	0.631743	0.585491	0.550971	0.489348	0.44366	0.409636	0.341451	0.297985	
10		0.965894	0.865071	0.803616	0.766199	0.738789	0.700593	0.639168	0.588949	0.552941	0.488658	0.444481	0.410692	0.340356	0.297764	
11		0.965675	0.85799	0.808649	0.761166	0.72148	0.686161	0.632884	0.586845	0.552116	0.491588	0.446107	0.41034	0.339921	0.298819	
12		0.967057	0.864771	0.811839	0.770267	0.727108	0.693472	0.635418	0.589107	0.54831	0.488593	0.445206	0.407514	0.340621	0.297957	
13		0.965073	0.863829	0.813345	0.768769	0.731255	0.6965	0.64016	0.590627	0.553753	0.489368	0.443967	0.40936	0.342287	0.299095	
14		0.960349	0.859727	0.80765	0.768708	0.725967	0.69662	0.63974	0.590153	0.551993	0.491163	0.445109	0.40966	0.339792	0.298169	
15		0.961597	0.861188	0.815196	0.766493	0.7247	0.693708	0.635891	0.588892	0.548624	0.490277	0.442301	0.410045	0.340317	0.298389	
16		0.981989	0.865759	0.816852	0.765303	0.728349	0.695372	0.63499	0.589571	0.550107	0.488583	0.443996	0.410175	0.340582	0.297426	
17		0.979323	0.86998	0.816113	0.773042	0.728059	0.69262	0.630328	0.584881	0.548991	0.488628	0.445466	0.409445	0.341021	0.297884	
18		0.963861	0.858213	0.81653	0.771476	0.726836	0.691627	0.636848	0.589022	0.549047	0.488834	0.447115	0.409279	0.341716	0.298605	
19		0.979441	0.866098	0.813285	0.767738	0.729245	0.696605	0.637792	0.585842	0.546959	0.488872	0.442334	0.411292	0.342644	0.298296	
20		0.970566	0.855734	0.80853	0.764781	0.728498	0.692464	0.636178	0.586689	0.54606	0.492577	0.44432	0.410713	0.340387	0.298152	
21		0.973982	0.863901	0.810753	0.768008	0.726149	0.693043	0.633774	0.586234	0.543537	0.484464	0.443474	0.409346	0.34096	0.299124	
22		0.979403	0.871043	0.808341	0.764952	0.722277	0.693391	0.637268	0.59151	0.549226	0.490037	0.442652	0.411756	0.33969	0.296974	
23		0.976104	0.879582	0.827985	0.775823	0.730722	0.69436	0.634257	0.586426	0.550205	0.488857	0.443748	0.409948	0.340453	0.298389	
24		0.956582	0.873117	0.817713	0.77914	0.737348	0.700609	0.633235	0.588793	0.547203	0.488483	0.443452	0.410678	0.342201	0.297877	
25		0.960943	0.863752	0.814247	0.768941	0.728135	0.688315	0.629697	0.582785	0.548718	0.488113	0.448254	0.412061	0.341592	0.298011	
26		0.98003	0.871275	0.811612	0.767087	0.729863	0.695029	0.638566	0.585455	0.546791	0.487977	0.445479	0.409727	0.341557	0.299309	
27		0.97469	0.876246	0.81304	0.767214	0.729123	0.693847	0.633277	0.587811	0.550201	0.491953	0.445226	0.409582	0.340008	0.29927	
28		0.963022	0.864014	0.816976	0.776602	0.734615	0.700316	0.636498	0.5883	0.551329	0.489649	0.445273	0.412352	0.342265	0.297914	
29		0.969198	0.86881	0.815343	0.762964	0.725626	0.691083	0.633414	0.583197	0.550708	0.489552	0.446313	0.410658	0.341613	0.297773	
30		0.977269	0.866142	0.81818	0.771421	0.722211	0.690906	0.631703	0.586616	0.551029	0.489812	0.44332	0.411334	0.342888	0.298781	
31		0.973476	0.863346	0.813329	0.767812	0.72532	0.693775	0.634168	0.586381	0.546539	0.484317	0.445069	0.410808	0.340166	0.296964	
32		0.973124	0.863109	0.805531	0.76204	0.726183	0.690636	0.636951	0.589257	0.549825	0.487447	0.443987	0.412409	0.339972	0.297134	
33		0.976429	0.860778	0.811204	0.766478	0.729476	0.690868	0.630308	0.588137	0.552695	0.492431	0.446835	0.413071	0.341395	0.298067	
